PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
10970,0,0,4.821,-39.702,-528.61,0,0,0,0
10971,0,0,4.78,-38.824,-527.971,0,0,0,0
10972,0,0,4.781,-37.999,-527.312,0,0,0,0
10973,0,0,4.762,-37.126,-526.628,0,0,0,0
10974,0,0,4.759,-36.241,-525.942,0,0,0,0
10975,0,0,4.746,-35.44,-525.239,0,0,0,0
10976,0,0,4.724,-34.632,-524.478,0,0,0,0
10977,0,0,4.717,-33.797,-523.732,0,0,0,0
10978,0,0,4.685,-32.975,-522.945,0,0,0,0
10979,0,0,4.687,-32.194,-522.131,0,0,0,0
10980,0,0,4.676,-31.436,-521.315,0,0,0,0
10981,0,0,4.644,-30.691,-520.498,0,0,0,0
10982,0,0,4.632,-29.945,-519.65,0,0,0,0
10983,0,0,4.604,-29.257,-518.828,0,0,0,0
10984,0,0,4.586,-28.553,-518.006,0,0,0,0
10985,0,0,4.558,-27.869,-517.142,0,0,0,0
10986,0,0,4.556,-27.214,-516.301,0,0,0,0
10987,0,0,4.522,-26.59,-515.416,0,0,0,0
10988,0,0,4.506,-25.942,-514.546,0,0,0,0
10989,0,0,4.505,-25.31,-513.618,0,0,0,0
10990,0,0,4.46,-24.676,-512.681,0,0,0,0
10991,0,0,4.446,-24.102,-511.749,0,0,0,0
10992,0,0,4.434,-23.506,-510.788,0,0,0,0
10993,0,0,4.412,-22.937,-509.871,0,0,0,0
10994,0,0,4.4,-22.395,-508.936,0,0,0,0
10995,0,0,4.384,-21.833,-507.959,0,0,0,0
10996,0,0,4.369,-21.329,-506.993,0,0,0,0
10997,0,0,4.345,-20.822,-505.978,0,0,0,0
10998,0,0,4.325,-20.303,-504.938,0,0,0,0
10999,0,0,4.299,-19.821,-503.934,0,0,0,0
11000,0,0,4.307,-19.365,-502.933,0,0,0,0
11001,0,0,4.272,-18.904,-501.885,0,0,0,0
11002,0,0,4.26,-18.48,-500.872,0,0,0,0
11003,0,0,4.228,-18.073,-499.86,0,0,0,0
11004,0,0,4.204,-17.684,-498.842,0,0,0,0
11005,0,0,4.187,-17.259,-497.824,0,0,0,0
11006,0,0,4.161,-16.908,-496.778,0,0,0,0
11007,0,0,4.152,-16.522,-495.718,0,0,0,0
11008,0,0,4.117,-16.18,-494.667,0,0,0,0
11009,0,0,4.093,-15.842,-493.603,0,0,0,0
11010,0,0,4.075,-15.523,-492.508,0,0,0,0
11011,0,0,4.041,-15.193,-491.421,0,0,0,0
11012,0,0,4.032,-14.889,-490.32,0,0,0,0
11013,0,0,4.008,-14.595,-489.247,0,0,0,0
11014,0,0,3.975,-14.323,-488.134,0,0,0,0
11015,0,0,3.955,-14.068,-487.061,0,0,0,0
11016,0,0,3.947,-13.801,-485.987,0,0,0,0
11017,0,0,3.926,-13.549,-484.918,0,0,0,0
11018,0,0,3.903,-13.315,-483.832,0,0,0,0
11019,0,0,3.873,-13.106,-482.695,0,0,0,0
11020,0,0,3.84,-12.904,-481.619,0,0,0,0
11021,0,0,3.832,-12.685,-480.559,0,0,0,0
11022,0,0,3.82,-12.496,-479.459,0,0,0,0
11023,0,0,3.8,-12.364,-478.386,0,0,0,0
11024,0,0,3.779,-12.232,-477.312,0,0,0,0
11025,0,0,3.758,-12.101,-476.238,0,0,0,0
11026,0,0,3.738,-11.969,-475.164,0,0,0,0
11027,0,0,3.717,-11.838,-474.091,0,0,0,0
11028,0,0,3.697,-11.706,-473.017,0,0,0,0
11029,0,0,3.676,-11.575,-471.943,0,0,0,0
11030,0,0,3.656,-11.443,-470.869,0,0,0,0
11031,0,0,3.635,-11.312,-469.796,0,0,0,0
11032,0,0,3.615,-11.18,-468.722,0,0,0,0
11033,0,0,3.594,-11.049,-467.648,0,0,0,0
11034,0,0,3.574,-10.918,-466.575,0,0,0,0
11035,0,0,3.586,-10.897,-465.56,0,0,0,0
11036,0,0,3.595,-10.859,-464.537,0,0,0,0
11037,0,0,3.557,-10.785,-463.068,0,0,0,0
11038,0,0,3.549,-10.763,-461.632,0,0,0,0
11039,0,0,3.509,-10.718,-460.249,0,0,0,0
11040,0,0,3.481,-10.68,-458.907,0,0,0,0
11041,0,0,3.464,-10.666,-457.604,0,0,0,0
11042,0,0,3.446,-10.639,-456.279,0,0,0,0
11043,0,0,3.416,-10.615,-454.994,0,0,0,0
11044,0,0,3.405,-10.61,-453.735,0,0,0,0
11045,0,0,3.389,-10.608,-451.738,0,0,0,0
11046,0,0,3.378,-10.628,-450.585,0,0,0,0
11047,0,0,3.367,-10.647,-449.432,0,0,0,0
11048,0,0,3.357,-10.667,-448.28,0,0,0,0
11049,0,0,3.396,-10.688,-447.101,0,0,0,0
11050,0,0,3.393,-10.696,-446.011,0,0,0,0
11051,0,0,3.305,-10.744,-444.98,0,0,0,0
11052,0,0,3.303,-10.775,-443.836,0,0,0,0
11053,0,0,3.322,-10.835,-442.72,0,0,0,0
11054,0,0,3.284,-10.856,-441.691,0,0,0,0
11055,0,0,3.289,-10.811,-440.621,0,0,0,0
11056,0,0,3.247,-10.782,-439.555,0,0,0,0
11057,0,0,3.233,-10.65,-438.555,0,0,0,0
11058,0,0,3.226,-10.502,-437.542,0,0,0,0
11059,0,0,3.221,-10.289,-436.527,0,0,0,0
11060,0,0,3.199,-9.939,-435.539,0,0,0,0
11061,0,0,3.191,-9.471,-434.625,0,0,0,0
11062,0,0,3.175,-7.758,-433.565,0,0,0,0
11063,0,0,3.167,-6.701,-433.315,0,0,0,0
11064,0,0,3.165,-5.691,-433.207,0,0,0,0
11065,0,0,3.163,-4.682,-433.099,0,0,0,0
11066,0,0,3.168,-2.818,-432.373,0,0,0,0
11067,0,0,3.156,-2.017,-431.699,0,0,0,0
11068,0,0,3.149,-1.271,-430.857,0,0,0,0
11069,0,0,3.158,-0.685,-430.008,0,0,0,0
11070,0,0,3.155,-0.16,-429.021,0,0,0,0
11071,0,0,3.156,0.275,-427.975,0,0,0,0
11072,0,0,3.141,0.59,-426.888,0,0,0,0
11073,0,0,3.124,0.79,-425.801,0,0,0,0
11074,0,0,3.116,0.901,-424.713,0,0,0,0
11075,0,0,3.101,0.97,-423.71,0,0,0,0
11076,0,0,3.083,1.043,-422.626,0,0,0,0
11077,0,0,3.055,1.098,-421.443,0,0,0,0
11078,0,0,3.042,1.084,-420.403,0,0,0,0
11079,0,0,3.028,1.074,-419.393,0,0,0,0
11080,0,0,3.015,1.065,-418.383,0,0,0,0
11081,0,0,3.002,1.056,-417.374,0,0,0,0
11082,0,0,2.989,1.047,-416.364,0,0,0,0
11083,0,0,2.976,1.038,-415.354,0,0,0,0
11084,0,0,2.963,1.029,-414.345,0,0,0,0
11085,0,0,2.95,1.02,-413.335,0,0,0,0
11086,0,0,2.937,1.011,-412.326,0,0,0,0
11087,0,0,2.924,1.002,-411.316,0,0,0,0
11088,0,0,2.911,0.993,-410.306,0,0,0,0
11089,0,0,2.898,0.984,-409.297,0,0,0,0
11090,0,0,2.885,0.975,-408.287,0,0,0,0
11091,0,0,2.872,0.966,-407.278,0,0,0,0
11092,0,0,2.859,0.957,-406.268,0,0,0,0
11093,0,0,2.845,0.948,-405.258,0,0,0,0
11094,0,0,2.832,0.939,-404.249,0,0,0,0
11095,0,0,2.819,0.93,-403.239,0,0,0,0
11096,0,0,2.806,0.921,-402.23,0,0,0,0
11097,0,0,2.793,0.911,-401.22,0,0,0,0
11098,0,0,2.78,0.902,-400.21,0,0,0,0
11099,0,0,2.767,0.893,-399.201,0,0,0,0
11100,0,0,2.754,0.884,-398.191,0,0,0,0
11101,0,0,2.741,0.875,-397.182,0,0,0,0
11102,0,0,2.728,0.866,-396.172,0,0,0,0
11103,0,0,2.715,0.857,-395.162,0,0,0,0
11104,0,0,2.702,0.848,-394.153,0,0,0,0
11105,0,0,2.689,0.839,-393.143,0,0,0,0
11106,0,0,2.676,0.83,-392.133,0,0,0,0
11107,0,0,2.663,0.821,-391.124,0,0,0,0
11108,0,0,2.649,0.812,-390.114,0,0,0,0
11109,0,0,2.636,0.803,-389.105,0,0,0,0
11110,0,0,2.623,0.794,-388.095,0,0,0,0
11111,0,0,2.61,0.785,-387.085,0,0,0,0
11112,0,0,2.597,0.776,-386.076,0,0,0,0
11113,0,0,2.584,0.767,-385.066,0,0,0,0
11114,0,0,2.571,0.758,-384.057,0,0,0,0
11115,0,0,2.558,0.749,-383.047,0,0,0,0
11116,0,0,2.545,0.739,-382.037,0,0,0,0
11117,0,0,2.532,0.73,-381.028,0,0,0,0
11118,0,0,2.519,0.721,-380.018,0,0,0,0
11119,0,0,2.506,0.712,-379.009,0,0,0,0
11120,0,0,2.493,0.703,-377.999,0,0,0,0
11121,0,0,2.48,0.694,-376.989,0,0,0,0
11122,0,0,2.467,0.685,-375.98,0,0,0,0
11123,0,0,2.453,0.676,-374.97,0,0,0,0
11124,0,0,2.44,0.667,-373.961,0,0,0,0
11125,0,0,2.427,0.658,-372.951,0,0,0,0
11126,0,0,2.414,0.649,-371.941,0,0,0,0
11127,0,0,2.401,0.64,-370.932,0,0,0,0
11128,0,0,2.388,0.631,-369.922,0,0,0,0
11129,0,0,2.375,0.622,-368.912,0,0,0,0
11130,0,0,2.362,0.613,-367.903,0,0,0,0
11131,0,0,2.349,0.604,-366.893,0,0,0,0
11132,0,0,2.336,0.595,-365.884,0,0,0,0
11133,0,0,2.323,0.586,-364.874,0,0,0,0
11134,0,0,2.31,0.576,-363.864,0,0,0,0
11135,0,0,2.297,0.567,-362.855,0,0,0,0
11136,0,0,2.284,0.558,-361.845,0,0,0,0
11137,0,0,2.271,0.549,-360.836,0,0,0,0
11138,0,0,2.257,0.54,-359.826,0,0,0,0
11139,0,0,2.244,0.531,-358.816,0,0,0,0
11140,0,0,2.231,0.522,-357.807,0,0,0,0
11141,0,0,2.218,0.513,-356.797,0,0,0,0
11142,0,0,2.205,0.504,-355.788,0,0,0,0
11143,0,0,2.192,0.495,-354.778,0,0,0,0
11144,0,0,2.179,0.486,-353.768,0,0,0,0
11145,0,0,2.166,0.477,-352.759,0,0,0,0
11146,0,0,2.153,0.468,-351.749,0,0,0,0
11147,0,0,2.14,0.459,-350.74,0,0,0,0
11148,0,0,2.127,0.45,-349.73,0,0,0,0
11149,0,0,2.114,0.441,-348.72,0,0,0,0
11150,0,0,2.101,0.432,-347.711,0,0,0,0
11151,0,0,2.088,0.423,-346.701,0,0,0,0
11152,0,0,2.075,0.414,-345.692,0,0,0,0
11153,0,0,2.02,0.415,-344.555,0,0,0,0
11154,0,0,1.969,0.416,-343.414,0,0,0,0
11155,0,0,2.0,0.409,-342.302,0,0,0,0
11156,0,0,1.971,0.421,-341.124,0,0,0,0
11157,0,0,1.92,0.409,-340.074,0,0,0,0
11158,0,0,2.066,0.405,-338.907,0,0,0,0
11159,0,0,2.06,0.406,-337.765,0,0,0,0
11160,0,0,1.964,0.394,-336.644,0,0,0,0
11161,0,0,1.944,0.387,-335.497,0,0,0,0
11162,0,0,1.921,0.393,-334.428,0,0,0,0
11163,0,0,1.924,0.356,-333.265,0,0,0,0
11164,0,0,1.91,0.354,-332.218,0,0,0,0
11165,0,0,1.998,0.36,-331.088,0,0,0,0
11166,0,0,1.984,0.336,-329.936,0,0,0,0
11167,0,0,1.859,0.333,-328.792,0,0,0,0
11168,0,0,1.845,0.307,-327.679,0,0,0,0
11169,0,0,1.823,0.305,-326.528,0,0,0,0
11170,0,0,1.825,0.296,-325.397,0,0,0,0
11171,0,0,1.806,0.311,-324.358,0,0,0,0
11172,0,0,1.803,0.287,-323.206,0,0,0,0
11173,0,0,1.781,0.278,-322.146,0,0,0,0
11174,0,0,1.783,0.25,-321.04,0,0,0,0
11175,0,0,1.886,0.258,-319.969,0,0,0,0
11176,0,0,1.869,0.263,-318.9,0,0,0,0
11177,0,0,1.749,0.251,-317.846,0,0,0,0
11178,0,0,1.756,0.242,-316.748,0,0,0,0
11179,0,0,1.735,0.258,-315.677,0,0,0,0
11180,0,0,1.712,0.201,-314.587,0,0,0,0
11181,0,0,1.696,0.234,-313.428,0,0,0,0
11182,0,0,1.69,0.206,-312.301,0,0,0,0
11183,0,0,1.685,0.206,-311.2,0,0,0,0
11184,0,0,1.665,0.173,-310.089,0,0,0,0
11185,0,0,1.642,0.174,-308.958,0,0,0,0
11186,0,0,1.632,0.154,-307.834,0,0,0,0
11187,0,0,1.608,0.176,-306.733,0,0,0,0
11188,0,0,1.606,0.165,-305.611,0,0,0,0
11189,0,0,1.59,0.141,-304.49,0,0,0,0
11190,0,0,1.7,0.161,-303.365,0,0,0,0
11191,0,0,1.682,0.149,-302.252,0,0,0,0
11192,0,0,1.546,0.161,-301.094,0,0,0,0
11193,0,0,1.505,0.126,-299.936,0,0,0,0
11194,0,0,1.514,0.14,-298.773,0,0,0,0
11195,0,0,1.532,0.135,-297.658,0,0,0,0
11196,0,0,1.506,0.121,-296.54,0,0,0,0
11197,0,0,1.521,0.145,-295.361,0,0,0,0
11198,0,0,1.49,0.134,-294.259,0,0,0,0
11199,0,0,1.413,0.128,-293.162,0,0,0,0
11200,0,0,1.434,0.113,-291.99,0,0,0,0
11201,0,0,1.451,0.13,-290.849,0,0,0,0
11202,0,0,1.446,0.128,-289.681,0,0,0,0
11203,0,0,1.566,0.157,-288.553,0,0,0,0
11204,0,0,1.558,0.135,-287.391,0,0,0,0
11205,0,0,1.442,0.12,-286.206,0,0,0,0
11206,0,0,1.422,0.125,-285.033,0,0,0,0
11207,0,0,1.397,0.135,-283.872,0,0,0,0
11208,0,0,1.408,0.139,-282.737,0,0,0,0
11209,0,0,1.372,0.138,-281.543,0,0,0,0
11210,0,0,1.376,0.125,-280.384,0,0,0,0
11211,0,0,1.365,0.1,-279.204,0,0,0,0
11212,0,0,1.363,0.102,-278.043,0,0,0,0
11213,0,0,1.347,0.123,-276.86,0,0,0,0
11214,0,0,1.435,0.11,-275.702,0,0,0,0
11215,0,0,1.321,0.118,-274.542,0,0,0,0
11216,0,0,1.309,0.125,-273.356,0,0,0,0
11217,0,0,1.324,0.13,-272.204,0,0,0,0
11218,0,0,1.294,0.131,-271.028,0,0,0,0
11219,0,0,1.272,0.128,-269.86,0,0,0,0
11220,0,0,1.27,0.134,-268.688,0,0,0,0
11221,0,0,1.28,0.108,-267.527,0,0,0,0
11222,0,0,1.267,0.099,-266.304,0,0,0,0
11223,0,0,1.226,0.113,-265.144,0,0,0,0
11224,0,0,1.195,0.108,-264.003,0,0,0,0
11225,0,0,1.353,0.095,-262.822,0,0,0,0
11226,0,0,1.293,0.118,-261.649,0,0,0,0
11227,0,0,1.269,0.111,-260.486,0,0,0,0
11228,0,0,1.116,0.094,-259.303,0,0,0,0
11229,0,0,1.121,0.104,-258.13,0,0,0,0
11230,0,0,1.145,0.115,-256.898,0,0,0,0
11231,0,0,1.152,0.104,-255.724,0,0,0,0
11232,0,0,1.123,0.118,-254.527,0,0,0,0
11233,0,0,1.117,0.108,-253.388,0,0,0,0
11234,0,0,1.132,0.113,-252.179,0,0,0,0
11235,0,0,1.153,0.116,-250.992,0,0,0,0
11236,0,0,1.122,0.13,-249.807,0,0,0,0
11237,0,0,1.106,0.114,-248.606,0,0,0,0
11238,0,0,1.122,0.125,-247.419,0,0,0,0
11239,0,0,1.098,0.12,-246.219,0,0,0,0
11240,0,0,1.09,0.11,-245.027,0,0,0,0
11241,0,0,1.071,0.111,-243.863,0,0,0,0
11242,0,0,1.048,0.131,-242.639,0,0,0,0
11243,0,0,1.051,0.134,-241.472,0,0,0,0
11244,0,0,1.053,0.131,-240.316,0,0,0,0
11245,0,0,1.045,0.134,-239.126,0,0,0,0
11246,0,0,1.048,0.119,-237.972,0,0,0,0
11247,0,0,1.047,0.124,-236.79,0,0,0,0
11248,0,0,1.028,0.123,-235.621,0,0,0,0
11249,0,0,1.014,0.127,-234.457,0,0,0,0
11250,0,0,1.018,0.133,-233.281,0,0,0,0
11251,0,0,1.006,0.133,-232.099,0,0,0,0
11252,0,0,1.004,0.138,-230.89,0,0,0,0
11253,0,0,0.996,0.151,-229.719,0,0,0,0
11254,0,0,0.997,0.141,-228.528,0,0,0,0
11255,0,0,0.973,0.143,-227.314,0,0,0,0
11256,0,0,0.958,0.141,-226.075,0,0,0,0
11257,0,0,0.949,0.138,-224.846,0,0,0,0
11258,0,0,0.94,0.139,-223.607,0,0,0,0
11259,0,0,0.93,0.144,-222.36,0,0,0,0
11260,0,0,0.919,0.136,-221.12,0,0,0,0
11261,0,0,0.917,0.134,-219.846,0,0,0,0
11262,0,0,0.907,0.136,-218.571,0,0,0,0
11263,0,0,0.894,0.14,-217.354,0,0,0,0
11264,0,0,0.887,0.143,-216.081,0,0,0,0
11265,0,0,0.875,0.14,-214.818,0,0,0,0
11266,0,0,0.865,0.131,-213.564,0,0,0,0
11267,0,0,0.848,0.134,-212.315,0,0,0,0
11268,0,0,0.837,0.142,-211.071,0,0,0,0
11269,0,0,0.84,0.134,-209.803,0,0,0,0
11270,0,0,0.839,0.13,-208.501,0,0,0,0
11271,0,0,0.844,0.148,-207.212,0,0,0,0
11272,0,0,0.853,0.144,-205.95,0,0,0,0
11273,0,0,0.799,0.145,-204.699,0,0,0,0
11274,0,0,0.742,0.162,-203.425,0,0,0,0
11275,0,0,0.733,0.152,-202.167,0,0,0,0
11276,0,0,0.77,0.15,-200.897,0,0,0,0
11277,0,0,0.792,0.153,-199.627,0,0,0,0
11278,0,0,0.793,0.152,-198.323,0,0,0,0
11279,0,0,0.785,0.159,-197.039,0,0,0,0
11280,0,0,0.747,0.148,-195.782,0,0,0,0
11281,0,0,0.715,0.14,-194.544,0,0,0,0
11282,0,0,0.729,0.138,-193.279,0,0,0,0
11283,0,0,0.727,0.132,-192.008,0,0,0,0
11284,0,0,0.731,0.136,-190.733,0,0,0,0
11285,0,0,0.741,0.126,-189.487,0,0,0,0
11286,0,0,0.735,0.12,-188.144,0,0,0,0
11287,0,0,0.702,0.121,-186.901,0,0,0,0
11288,0,0,0.696,0.105,-185.612,0,0,0,0
11289,0,0,0.698,0.124,-184.309,0,0,0,0
11290,0,0,0.696,0.122,-182.989,0,0,0,0
11291,0,0,0.687,0.113,-181.676,0,0,0,0
11292,0,0,0.657,0.131,-180.373,0,0,0,0
11293,0,0,0.658,0.126,-179.049,0,0,0,0
11294,0,0,0.651,0.134,-177.72,0,0,0,0
11295,0,0,0.645,0.142,-176.634,0,0,0,0
11296,0,0,0.639,0.151,-175.549,0,0,0,0
11297,0,0,0.633,0.16,-174.463,0,0,0,0
11298,0,0,0.627,0.169,-173.378,0,0,0,0
11299,0,0,0.622,0.178,-172.292,0,0,0,0
11300,0,0,0.616,0.186,-171.207,0,0,0,0
11301,0,0,0.61,0.195,-170.121,0,0,0,0
11302,0,0,0.604,0.204,-169.036,0,0,0,0
11303,0,0,0.598,0.213,-167.95,0,0,0,0
11304,0,0,0.593,0.222,-166.865,0,0,0,0
11305,0,0,0.589,0.208,-165.482,0,0,0,0
11306,0,0,0.589,0.23,-164.107,0,0,0,0
11307,0,0,0.58,0.233,-163.098,0,0,0,0
11308,0,0,0.571,0.236,-162.089,0,0,0,0
11309,0,0,0.562,0.239,-161.08,0,0,0,0
11310,0,0,0.552,0.243,-160.071,0,0,0,0
11311,0,0,0.544,0.246,-159.062,0,0,0,0
11312,0,0,0.535,0.249,-158.054,0,0,0,0
11313,0,0,0.526,0.252,-157.045,0,0,0,0
11314,0,0,0.517,0.256,-156.036,0,0,0,0
11315,0,0,0.508,0.259,-155.027,0,0,0,0
11316,0,0,0.499,0.262,-154.018,0,0,0,0
11317,0,0,0.49,0.266,-153.01,0,0,0,0
11318,0,0,0.482,0.262,-151.649,0,0,0,0
11319,0,0,0.468,0.27,-150.252,0,0,0,0
11320,0,0,0.434,0.267,-148.865,0,0,0,0
11321,0,0,0.44,0.269,-147.51,0,0,0,0
11322,0,0,0.446,0.275,-146.18,0,0,0,0
11323,0,0,0.45,0.276,-144.853,0,0,0,0
11324,0,0,0.448,0.276,-143.566,0,0,0,0
11325,0,0,0.441,0.264,-142.187,0,0,0,0
11326,0,0,0.431,0.269,-140.911,0,0,0,0
11327,0,0,0.412,0.268,-139.507,0,0,0,0
11328,0,0,0.393,0.271,-138.196,0,0,0,0
11329,0,0,0.387,0.261,-136.857,0,0,0,0
11330,0,0,0.414,0.264,-135.535,0,0,0,0
11331,0,0,0.408,0.261,-134.198,0,0,0,0
11332,0,0,0.385,0.263,-132.863,0,0,0,0
11333,0,0,0.373,0.265,-131.538,0,0,0,0
11334,0,0,0.384,0.265,-130.264,0,0,0,0
11335,0,0,0.391,0.265,-128.971,0,0,0,0
11336,0,0,0.387,0.244,-127.659,0,0,0,0
11337,0,0,0.371,0.253,-126.339,0,0,0,0
11338,0,0,0.362,0.252,-125.067,0,0,0,0
11339,0,0,0.368,0.26,-123.75,0,0,0,0
11340,0,0,0.364,0.247,-122.427,0,0,0,0
11341,0,0,0.344,0.254,-121.091,0,0,0,0
11342,0,0,0.343,0.251,-119.773,0,0,0,0
11343,0,0,0.345,0.253,-118.434,0,0,0,0
11344,0,0,0.338,0.263,-117.122,0,0,0,0
11345,0,0,0.321,0.261,-115.759,0,0,0,0
11346,0,0,0.303,0.272,-114.408,0,0,0,0
11347,0,0,0.296,0.28,-113.326,0,0,0,0
11348,0,0,0.29,0.288,-112.245,0,0,0,0
11349,0,0,0.283,0.296,-111.164,0,0,0,0
11350,0,0,0.276,0.304,-110.083,0,0,0,0
11351,0,0,0.27,0.312,-109.002,0,0,0,0
11352,0,0,0.264,0.32,-107.921,0,0,0,0
11353,0,0,0.257,0.328,-106.84,0,0,0,0
11354,0,0,0.251,0.335,-105.759,0,0,0,0
11355,0,0,0.244,0.344,-104.678,0,0,0,0
11356,0,0,0.238,0.352,-103.597,0,0,0,0
11357,0,0,0.248,0.342,-102.232,0,0,0,0
11358,0,0,0.293,0.341,-100.889,0,0,0,0
11359,0,0,0.264,0.355,-99.555,0,0,0,0
11360,0,0,0.269,0.361,-98.226,0,0,0,0
11361,0,0,0.242,0.356,-96.833,0,0,0,0
11362,0,0,0.224,0.378,-95.512,0,0,0,0
11363,0,0,0.215,0.365,-94.145,0,0,0,0
11364,0,0,0.191,0.372,-92.793,0,0,0,0
11365,0,0,0.18,0.379,-91.44,0,0,0,0
11366,0,0,0.193,0.38,-90.076,0,0,0,0
11367,0,0,0.2,0.374,-88.713,0,0,0,0
11368,0,0,0.191,0.366,-87.621,0,0,0,0
11369,0,0,0.182,0.358,-86.529,0,0,0,0
11370,0,0,0.174,0.35,-85.438,0,0,0,0
11371,0,0,0.165,0.343,-84.346,0,0,0,0
11372,0,0,0.157,0.335,-83.255,0,0,0,0
11373,0,0,0.148,0.327,-82.163,0,0,0,0
11374,0,0,0.139,0.32,-81.071,0,0,0,0
11375,0,0,0.131,0.312,-79.98,0,0,0,0
11376,0,0,0.122,0.304,-78.888,0,0,0,0
11377,0,0,0.114,0.297,-77.797,0,0,0,0
11378,0,0,0.126,0.298,-76.45,0,0,0,0
11379,0,0,0.094,0.29,-75.08,0,0,0,0
11380,0,0,0.103,0.278,-73.714,0,0,0,0
11381,0,0,0.112,0.285,-72.35,0,0,0,0
11382,0,0,0.108,0.277,-70.984,0,0,0,0
11383,0,0,0.101,0.278,-69.589,0,0,0,0
11384,0,0,0.086,0.281,-68.211,0,0,0,0
11385,0,0,0.083,0.271,-66.788,0,0,0,0
11386,0,0,0.08,0.27,-65.436,0,0,0,0
11387,0,0,0.069,0.252,-64.093,0,0,0,0
11388,0,0,0.079,0.254,-62.729,0,0,0,0
11389,0,0,0.095,0.245,-61.359,0,0,0,0
11390,0,0,0.081,0.237,-59.995,0,0,0,0
11391,0,0,0.076,0.244,-58.609,0,0,0,0
11392,0,0,0.066,0.25,-57.262,0,0,0,0
11393,0,0,0.015,0.245,-55.882,0,0,0,0
11394,0,0,0.028,0.258,-54.512,0,0,0,0
11395,0,0,0.096,0.241,-53.183,0,0,0,0
11396,0,0,0.106,0.245,-51.856,0,0,0,0
11397,0,0,0.068,0.242,-50.485,0,0,0,0
11398,0,0,0.03,0.242,-49.113,0,0,0,0
11399,0,0,0.035,0.225,-47.734,0,0,0,0
11400,0,0,0.051,0.235,-46.359,0,0,0,0
11401,0,0,0.076,0.235,-45.016,0,0,0,0
11402,0,0,0.061,0.218,-43.618,0,0,0,0
11403,0,0,0.036,0.215,-42.268,0,0,0,0
11404,0,0,0.013,0.213,-40.904,0,0,0,0
11405,0,0,0.025,0.202,-39.526,0,0,0,0
11406,0,0,0.059,0.203,-38.182,0,0,0,0
11407,0,0,0.017,0.195,-36.808,0,0,0,0
11408,0,0,0.011,0.196,-35.487,0,0,0,0
11409,0,0,0.045,0.198,-34.134,0,0,0,0
11410,0,0,0.056,0.17,-32.752,0,0,0,0
11411,0,0,0.029,0.176,-31.419,0,0,0,0
11412,0,0,0.011,0.168,-30.033,0,0,0,0
11413,0,0,0.018,0.159,-28.671,0,0,0,0
11414,0,0,0.044,0.166,-27.317,0,0,0,0
11415,0,0,0.0,0.164,-25.959,0,0,0,0
11416,0,0,-0.014,0.17,-24.575,0,0,0,0
11417,0,0,-0.033,0.177,-23.214,0,0,0,0
11418,0,0,-0.04,0.18,-21.85,0,0,0,0
11419,0,0,-0.04,0.19,-20.501,0,0,0,0
11420,0,0,-0.034,0.183,-19.092,0,0,0,0
11421,0,0,-0.01,0.191,-17.7,0,0,0,0
11422,0,0,-0.002,0.188,-16.325,0,0,0,0
11423,0,0,-0.028,0.186,-14.933,0,0,0,0
11424,0,0,-0.039,0.201,-13.523,0,0,0,0
11425,0,0,-0.033,0.186,-12.122,0,0,0,0
11426,0,0,-0.024,0.189,-10.728,0,0,0,0
11427,0,0,-0.02,0.178,-9.34,0,0,0,0
11428,0,0,-0.032,0.199,-7.948,0,0,0,0
11429,0,0,-0.036,0.197,-6.576,0,0,0,0
11430,0,0,-0.018,0.201,-5.186,0,0,0,0
11431,0,0,-0.048,0.183,-3.83,0,0,0,0
11432,0,0,-0.045,0.205,-2.462,0,0,0,0
11433,0,0,-0.049,0.206,-1.127,0,0,0,0
11434,0,0,-0.049,0.196,0.265,0,0,0,0
11435,0,0,-0.038,0.204,1.583,0,0,0,0
11436,0,0,-0.015,0.196,2.918,0,0,0,0
11437,0,0,-0.04,0.21,4.275,0,0,0,0
11438,0,0,-0.039,0.213,5.599,0,0,0,0
11439,0,0,-0.066,0.192,6.893,0,0,0,0
11440,0,0,-0.093,0.214,8.233,0,0,0,0
11441,0,0,-0.066,0.205,9.559,0,0,0,0
11442,0,0,-0.1,0.206,10.847,0,0,0,0
11443,0,0,-0.113,0.192,12.148,0,0,0,0
11444,0,0,-0.079,0.178,13.496,0,0,0,0
11445,0,0,-0.135,0.175,14.739,0,0,0,0
11446,0,0,-0.116,0.169,16.036,0,0,0,0
11447,0,0,-0.079,0.159,17.385,0,0,0,0
11448,0,0,-0.09,0.162,18.706,0,0,0,0
11449,0,0,-0.085,0.147,19.981,0,0,0,0
11450,0,0,-0.081,0.122,21.344,0,0,0,0
11451,0,0,-0.095,0.133,22.676,0,0,0,0
11452,0,0,-0.1,0.116,23.987,0,0,0,0
11453,0,0,-0.101,0.1,25.021,0,0,0,0
11454,0,0,-0.102,0.084,26.056,0,0,0,0
11455,0,0,-0.103,0.068,27.091,0,0,0,0
11456,0,0,-0.104,0.052,28.126,0,0,0,0
11457,0,0,-0.105,0.036,29.161,0,0,0,0
11458,0,0,-0.106,0.02,30.196,0,0,0,0
11459,0,0,-0.107,0.004,31.23,0,0,0,0
11460,0,0,-0.108,-0.011,32.265,0,0,0,0
11461,0,0,-0.109,-0.027,33.3,0,0,0,0
11462,0,0,-0.11,-0.043,34.335,0,0,0,0
